order_item_id,order_id,product_id,quantity,unit_price,discount_percent,sale_price,line_total
1528,609,33,2,1800,0,1800,3600
1529,610,8,1,2800,10,2520,2520
1530,611,2,2,55000,10,49500,99000
1531,611,6,2,1200,10,1080,2160
1532,611,10,1,1299,10,1169,1169
1533,612,33,1,1800,20,1440,1440
1534,612,37,3,1200,20,960,2880
1535,613,11,3,799,0,799,2397
1536,613,35,3,2500,0,2500,7500
1537,613,1,2,18000,0,18000,36000
1538,614,29,2,299,5,284,568
1539,614,7,1,2500,5,2375,2375
1540,615,8,2,2800,15,2380,4760
1541,615,21,3,399,15,339,1017
1542,615,30,3,349,15,297,891
1543,615,34,1,699,15,594,594
1544,616,8,2,2800,15,2380,4760
1545,616,25,1,599,15,509,509
1546,616,19,3,1800,15,1530,4590
1547,616,30,2,349,15,297,594
1548,617,5,1,8000,0,8000,8000
1549,617,31,3,399,0,399,1197
1550,618,26,1,499,15,424,424
1551,619,26,1,499,0,499,499
1552,619,38,3,899,0,899,2697
1553,619,7,2,2500,0,2500,5000
1554,619,11,1,799,0,799,799
1555,620,18,2,6500,5,6175,12350
1556,620,38,3,899,5,854,2562
1557,620,26,2,499,5,474,948
1558,620,23,1,999,5,949,949
1559,621,8,3,2800,0,2800,8400
1560,622,4,1,3500,15,2975,2975
1561,623,10,3,1299,15,1104,3312
1562,623,20,2,1400,15,1190,2380
1563,623,40,2,499,15,424,848
1564,624,32,1,449,10,404,404
1565,624,33,1,1800,10,1620,1620
1566,624,17,2,3200,10,2880,5760
1567,624,35,1,2500,10,2250,2250
1568,625,25,3,599,10,539,1617
1569,625,29,2,299,10,269,538
1570,625,30,3,349,10,314,942
1571,626,9,2,499,15,424,848
1572,626,20,3,1400,15,1190,3570
1573,626,25,3,599,15,509,1527
1574,626,32,3,449,15,382,1146
1575,627,31,3,399,5,379,1137
1576,627,36,2,1500,5,1425,2850
1577,627,11,3,799,5,759,2277
1578,627,33,3,1800,5,1710,5130
1579,628,4,3,3500,0,3500,10500
1580,628,2,3,55000,0,55000,165000
1581,628,38,1,899,0,899,899
1582,629,25,2,599,5,569,1138
1583,629,7,1,2500,5,2375,2375
1584,629,28,3,449,5,427,1281
1585,630,20,2,1400,0,1400,2800
1586,630,38,1,899,0,899,899
1587,631,35,2,2500,15,2125,4250
1588,632,18,3,6500,5,6175,18525
1589,632,2,2,55000,5,52250,104500
1590,632,31,2,399,5,379,758
1591,632,38,3,899,5,854,2562
1592,633,14,3,3499,20,2799,8397
1593,634,24,3,1299,20,1039,3117
1594,634,28,1,449,20,359,359
1595,634,13,2,2999,20,2399,4798
1596,635,37,3,1200,15,1020,3060
1597,635,26,1,499,15,424,424
1598,635,15,3,1199,15,1019,3057
1599,636,37,1,1200,5,1140,1140
1600,637,33,2,1800,0,1800,3600
1601,637,20,2,1400,0,1400,2800
1602,637,28,2,449,0,449,898
1603,638,36,1,1500,5,1425,1425
1604,638,12,3,2499,5,2374,7122
1605,638,2,3,55000,5,52250,156750
1606,638,34,2,699,5,664,1328
1607,639,37,1,1200,0,1200,1200
1608,639,4,3,3500,0,3500,10500
1609,639,34,3,699,0,699,2097
1610,639,13,2,2999,0,2999,5998
1611,640,5,1,8000,15,6800,6800
1612,640,14,2,3499,15,2974,5948
1613,640,27,3,549,15,467,1401
1614,641,16,2,699,5,664,1328
1615,641,8,3,2800,5,2660,7980
1616,641,10,2,1299,5,1234,2468
1617,641,13,2,2999,5,2849,5698
1618,642,11,2,799,20,639,1278
1619,642,18,3,6500,20,5200,15600
1620,643,32,1,449,20,359,359
1621,644,5,3,8000,5,7600,22800
1622,644,27,1,549,5,522,522
1623,644,24,1,1299,5,1234,1234
1624,645,34,3,699,20,559,1677
1625,646,16,3,699,0,699,2097
1626,647,28,2,449,0,449,898
1627,647,14,2,3499,0,3499,6998
1628,648,32,2,449,0,449,898
1629,649,16,2,699,20,559,1118
1630,649,18,1,6500,20,5200,5200
1631,649,10,3,1299,20,1039,3117
1632,649,24,3,1299,20,1039,3117
1633,650,16,3,699,0,699,2097
1634,651,35,1,2500,5,2375,2375
1635,652,6,3,1200,5,1140,3420
1636,652,16,2,699,5,664,1328
1637,652,20,3,1400,5,1330,3990
1638,653,6,2,1200,15,1020,2040
1639,653,32,1,449,15,382,382
1640,653,31,1,399,15,339,339
1641,654,23,3,999,20,799,2397
1642,655,2,2,55000,0,55000,110000
1643,655,4,1,3500,0,3500,3500
1644,655,12,3,2499,0,2499,7497
1645,655,29,2,299,0,299,598
1646,656,8,3,2800,15,2380,7140
1647,657,21,2,399,10,359,718
1648,657,29,2,299,10,269,538
1649,657,31,1,399,10,359,359
1650,657,9,1,499,10,449,449
1651,658,26,1,499,0,499,499
1652,658,25,1,599,0,599,599
1653,659,6,1,1200,20,960,960
1654,659,30,1,349,20,279,279
1655,660,39,1,3200,10,2880,2880
1656,660,17,1,3200,10,2880,2880
1657,660,10,3,1299,10,1169,3507
1658,660,6,3,1200,10,1080,3240
1659,661,8,3,2800,0,2800,8400
1660,661,15,2,1199,0,1199,2398
1661,661,14,2,3499,0,3499,6998
1662,661,13,1,2999,0,2999,2999
1663,662,19,1,1800,20,1440,1440
1664,662,13,1,2999,20,2399,2399
1665,663,40,3,499,10,449,1347
1666,663,29,3,299,10,269,807
1667,664,31,2,399,15,339,678
1668,665,28,2,449,0,449,898
1669,665,39,1,3200,0,3200,3200
1670,665,17,2,3200,0,3200,6400
1671,665,5,2,8000,0,8000,16000
1672,666,1,2,18000,5,17100,34200
1673,667,9,3,499,0,499,1497
1674,667,36,2,1500,0,1500,3000
1675,667,3,2,22000,0,22000,44000
1676,668,21,2,399,0,399,798
1677,669,9,2,499,15,424,848
1678,670,40,3,499,0,499,1497
1679,670,17,2,3200,0,3200,6400
1680,670,34,1,699,0,699,699
1681,671,4,1,3500,0,3500,3500
1682,671,13,3,2999,0,2999,8997
1683,671,10,2,1299,0,1299,2598
1684,671,15,2,1199,0,1199,2398
1685,672,29,2,299,10,269,538
1686,673,10,2,1299,0,1299,2598
1687,674,37,3,1200,10,1080,3240
1688,674,38,1,899,10,809,809
1689,674,14,2,3499,10,3149,6298
1690,675,7,2,2500,0,2500,5000
1691,675,22,2,4500,0,4500,9000
1692,675,2,3,55000,0,55000,165000
1693,675,19,1,1800,0,1800,1800
1694,676,6,2,1200,15,1020,2040
1695,677,39,2,3200,10,2880,5760
1696,677,1,2,18000,10,16200,32400
1697,677,22,3,4500,10,4050,12150
1698,678,14,1,3499,0,3499,3499
1699,678,4,3,3500,0,3500,10500
1700,679,6,1,1200,0,1200,1200
1701,679,26,1,499,0,499,499
1702,679,17,1,3200,0,3200,3200
1703,679,12,2,2499,0,2499,4998
1704,680,10,2,1299,15,1104,2208
1705,680,8,3,2800,15,2380,7140
1706,680,20,3,1400,15,1190,3570
1707,681,24,2,1299,5,1234,2468
1708,682,6,1,1200,5,1140,1140
1709,682,28,1,449,5,427,427
1710,682,24,3,1299,5,1234,3702
1711,682,40,2,499,5,474,948
1712,683,10,1,1299,10,1169,1169
1713,683,32,2,449,10,404,808
1714,684,31,2,399,15,339,678
1715,685,19,1,1800,10,1620,1620
1716,685,37,3,1200,10,1080,3240
1717,685,4,2,3500,10,3150,6300
1718,685,36,2,1500,10,1350,2700
1719,686,23,1,999,0,999,999
1720,686,17,3,3200,0,3200,9600
1721,686,38,3,899,0,899,2697
1722,687,26,2,499,0,499,998
1723,687,3,3,22000,0,22000,66000
1724,688,40,3,499,15,424,1272
1725,688,17,2,3200,15,2720,5440
1726,688,22,3,4500,15,3825,11475
1727,688,12,1,2499,15,2124,2124
1728,689,1,3,18000,0,18000,54000
1729,690,39,3,3200,0,3200,9600
1730,690,32,3,449,0,449,1347
1731,690,20,3,1400,0,1400,4200
1732,690,40,3,499,0,499,1497
1733,691,9,1,499,0,499,499
1734,692,14,1,3499,15,2974,2974
1735,693,6,2,1200,5,1140,2280
1736,693,20,1,1400,5,1330,1330
1737,694,29,1,299,10,269,269
1738,694,32,1,449,10,404,404
1739,695,4,2,3500,5,3325,6650
1740,695,22,2,4500,5,4275,8550
1741,695,1,3,18000,5,17100,51300
1742,695,7,3,2500,5,2375,7125
1743,696,3,3,22000,15,18700,56100
1744,696,32,3,449,15,382,1146
1745,696,26,2,499,15,424,848
1746,697,28,2,449,0,449,898
1747,698,8,1,2800,0,2800,2800
1748,698,32,2,449,0,449,898
1749,698,40,3,499,0,499,1497
1750,698,23,1,999,0,999,999
1751,699,15,2,1199,15,1019,2038
1752,699,33,1,1800,15,1530,1530
1753,699,38,2,899,15,764,1528
1754,699,22,3,4500,15,3825,11475
1755,700,24,1,1299,15,1104,1104
1756,700,31,3,399,15,339,1017
1757,700,11,2,799,15,679,1358
1758,700,40,1,499,15,424,424
1759,701,39,2,3200,5,3040,6080
1760,701,32,1,449,5,427,427
1761,702,2,3,55000,0,55000,165000
1762,703,5,1,8000,10,7200,7200
1763,704,32,1,449,20,359,359
1764,704,17,3,3200,20,2560,7680
1765,705,4,2,3500,20,2800,5600
1766,706,40,3,499,20,399,1197
1767,707,11,1,799,0,799,799
1768,708,33,1,1800,20,1440,1440
1769,708,32,1,449,20,359,359
1770,708,7,1,2500,20,2000,2000
1771,708,10,2,1299,20,1039,2078
1772,709,31,2,399,0,399,798
1773,709,22,2,4500,0,4500,9000
1774,710,16,2,699,0,699,1398
1775,710,10,2,1299,0,1299,2598
1776,710,34,2,699,0,699,1398
1777,711,2,3,55000,20,44000,132000
1778,711,29,1,299,20,239,239
1779,711,10,1,1299,20,1039,1039
1780,712,11,1,799,15,679,679
1781,712,28,3,449,15,382,1146
1782,712,4,1,3500,15,2975,2975
1783,712,26,3,499,15,424,1272
1784,713,27,2,549,15,467,934
1785,713,26,2,499,15,424,848
1786,713,36,1,1500,15,1275,1275
1787,714,26,3,499,10,449,1347
1788,714,29,3,299,10,269,807
1789,715,26,2,499,0,499,998
1790,715,13,3,2999,0,2999,8997
1791,715,20,3,1400,0,1400,4200
1792,716,14,3,3499,0,3499,10497
1793,716,6,1,1200,0,1200,1200
1794,716,33,1,1800,0,1800,1800
1795,717,16,1,699,15,594,594
1796,717,20,2,1400,15,1190,2380
1797,717,28,2,449,15,382,764
1798,718,8,2,2800,0,2800,5600
1799,718,4,2,3500,0,3500,7000
1800,718,29,1,299,0,299,299
1801,719,23,3,999,10,899,2697
1802,719,20,1,1400,10,1260,1260
1803,720,7,2,2500,20,2000,4000
1804,720,21,2,399,20,319,638
1805,721,27,2,549,0,549,1098
1806,721,6,1,1200,0,1200,1200
1807,721,4,2,3500,0,3500,7000
1808,721,28,3,449,0,449,1347
1809,722,17,3,3200,5,3040,9120
1810,722,38,2,899,5,854,1708
1811,722,32,1,449,5,427,427
1812,722,28,1,449,5,427,427
1813,723,30,2,349,5,332,664
1814,723,9,1,499,5,474,474
1815,723,33,3,1800,5,1710,5130
1816,723,34,1,699,5,664,664
1817,724,39,2,3200,0,3200,6400
1818,725,34,2,699,0,699,1398
1819,726,2,1,55000,0,55000,55000
1820,726,10,1,1299,0,1299,1299
1821,726,38,3,899,0,899,2697
1822,726,27,2,549,0,549,1098
1823,727,5,2,8000,10,7200,14400
1824,727,3,2,22000,10,19800,39600
1825,727,27,2,549,10,494,988
1826,728,9,2,499,15,424,848
1827,728,33,1,1800,15,1530,1530
1828,729,40,1,499,5,474,474
1829,730,29,1,299,0,299,299
1830,731,36,3,1500,10,1350,4050
1831,731,8,1,2800,10,2520,2520
1832,731,6,3,1200,10,1080,3240
1833,732,33,1,1800,0,1800,1800
1834,732,2,1,55000,0,55000,55000
1835,732,8,3,2800,0,2800,8400
1836,732,35,3,2500,0,2500,7500
1837,733,26,2,499,0,499,998
1838,733,38,1,899,0,899,899
1839,733,3,2,22000,0,22000,44000
1840,734,25,1,599,10,539,539
1841,734,17,2,3200,10,2880,5760
1842,734,6,1,1200,10,1080,1080
1843,735,10,1,1299,15,1104,1104
1844,736,12,1,2499,0,2499,2499
1845,736,2,2,55000,0,55000,110000
1846,736,4,2,3500,0,3500,7000
1847,737,4,1,3500,10,3150,3150
1848,738,8,2,2800,0,2800,5600
1849,738,18,1,6500,0,6500,6500
1850,738,4,2,3500,0,3500,7000
1851,738,21,3,399,0,399,1197
1852,739,36,1,1500,15,1275,1275
1853,739,38,2,899,15,764,1528
1854,739,7,3,2500,15,2125,6375
1855,740,33,3,1800,0,1800,5400
1856,741,36,3,1500,0,1500,4500
1857,741,29,1,299,0,299,299
1858,741,3,1,22000,0,22000,22000
1859,741,1,1,18000,0,18000,18000
1860,742,25,1,599,0,599,599
1861,742,23,1,999,0,999,999
1862,742,14,3,3499,0,3499,10497
1863,743,20,1,1400,0,1400,1400
1864,744,28,2,449,15,382,764
1865,744,14,3,3499,15,2974,8922
1866,744,40,2,499,15,424,848
1867,745,18,1,6500,0,6500,6500
1868,745,16,3,699,0,699,2097
1869,745,21,1,399,0,399,399
1870,745,22,3,4500,0,4500,13500
1871,746,1,2,18000,5,17100,34200
1872,746,12,3,2499,5,2374,7122
1873,746,27,1,549,5,522,522
1874,746,36,3,1500,5,1425,4275
1875,747,29,2,299,20,239,478
1876,748,12,1,2499,5,2374,2374
1877,748,1,1,18000,5,17100,17100
1878,748,8,3,2800,5,2660,7980
1879,748,30,1,349,5,332,332
1880,749,13,1,2999,0,2999,2999
1881,749,6,2,1200,0,1200,2400
1882,749,40,2,499,0,499,998
1883,750,39,1,3200,5,3040,3040
1884,750,14,2,3499,5,3324,6648
1885,750,1,3,18000,5,17100,51300
1886,750,13,3,2999,5,2849,8547
1887,751,37,1,1200,10,1080,1080
1888,751,39,3,3200,10,2880,8640
1889,752,37,3,1200,0,1200,3600
1890,752,15,1,1199,0,1199,1199
1891,752,34,3,699,0,699,2097
1892,753,36,3,1500,15,1275,3825
1893,753,30,1,349,15,297,297
1894,753,1,2,18000,15,15300,30600
1895,754,8,1,2800,20,2240,2240
1896,754,34,3,699,20,559,1677
1897,754,30,1,349,20,279,279
1898,755,35,3,2500,0,2500,7500
1899,755,29,1,299,0,299,299
1900,755,21,3,399,0,399,1197
1901,755,1,1,18000,0,18000,18000
1902,756,16,1,699,0,699,699
1903,757,2,3,55000,10,49500,148500
1904,758,7,1,2500,20,2000,2000
1905,758,31,2,399,20,319,638
1906,759,39,2,3200,15,2720,5440
1907,760,4,3,3500,0,3500,10500
1908,761,29,2,299,15,254,508
1909,762,36,1,1500,5,1425,1425
1910,763,39,2,3200,5,3040,6080
1911,763,40,3,499,5,474,1422
1912,764,2,1,55000,0,55000,55000
1913,764,30,1,349,0,349,349
1914,764,34,3,699,0,699,2097
1915,765,37,2,1200,0,1200,2400
1916,765,9,2,499,0,499,998
1917,766,12,2,2499,10,2249,4498
1918,766,16,3,699,10,629,1887
1919,766,9,3,499,10,449,1347
1920,766,3,2,22000,10,19800,39600
1921,767,10,2,1299,0,1299,2598
1922,767,31,1,399,0,399,399
1923,768,4,1,3500,20,2800,2800
1924,768,16,2,699,20,559,1118
1925,769,13,3,2999,5,2849,8547
1926,769,5,3,8000,5,7600,22800
1927,770,38,1,899,0,899,899
1928,770,37,1,1200,0,1200,1200
1929,770,22,2,4500,0,4500,9000
1930,771,1,1,18000,10,16200,16200
1931,771,15,1,1199,10,1079,1079
1932,772,14,1,3499,0,3499,3499
1933,772,26,3,499,0,499,1497
1934,772,12,1,2499,0,2499,2499
1935,772,1,1,18000,0,18000,18000
1936,773,38,1,899,0,899,899
1937,773,24,2,1299,0,1299,2598
1938,774,12,1,2499,0,2499,2499
1939,774,22,2,4500,0,4500,9000
1940,774,36,1,1500,0,1500,1500
1941,775,25,2,599,0,599,1198
1942,775,8,1,2800,0,2800,2800
1943,776,34,1,699,0,699,699
1944,776,40,1,499,0,499,499
1945,777,35,2,2500,10,2250,4500
1946,777,25,3,599,10,539,1617
1947,778,35,1,2500,0,2500,2500
1948,778,19,3,1800,0,1800,5400
1949,779,14,3,3499,5,3324,9972
1950,779,6,3,1200,5,1140,3420
1951,779,31,2,399,5,379,758
1952,779,40,2,499,5,474,948
1953,780,21,2,399,15,339,678
1954,780,24,2,1299,15,1104,2208
1955,781,38,1,899,20,719,719
1956,781,3,2,22000,20,17600,35200
1957,781,14,1,3499,20,2799,2799
1958,781,15,2,1199,20,959,1918
1959,782,24,1,1299,20,1039,1039
1960,782,17,2,3200,20,2560,5120
1961,783,15,2,1199,0,1199,2398
1962,783,38,2,899,0,899,1798
1963,783,3,2,22000,0,22000,44000
1964,784,32,1,449,5,427,427
1965,784,21,2,399,5,379,758
1966,784,18,3,6500,5,6175,18525
1967,785,19,3,1800,10,1620,4860
1968,786,7,1,2500,10,2250,2250
1969,786,8,2,2800,10,2520,5040
1970,787,17,3,3200,0,3200,9600
1971,787,20,3,1400,0,1400,4200
1972,787,18,3,6500,0,6500,19500
1973,788,19,3,1800,20,1440,4320
1974,788,23,1,999,20,799,799
1975,788,26,2,499,20,399,798
1976,789,26,2,499,0,499,998
1977,789,15,1,1199,0,1199,1199
1978,790,30,3,349,20,279,837
1979,790,22,2,4500,20,3600,7200
1980,790,6,1,1200,20,960,960
1981,790,21,2,399,20,319,638
1982,791,24,3,1299,0,1299,3897
1983,792,22,3,4500,20,3600,10800
1984,792,15,3,1199,20,959,2877
1985,792,27,2,549,20,439,878
1986,793,37,2,1200,0,1200,2400
1987,794,25,1,599,5,569,569
1988,794,14,2,3499,5,3324,6648
1989,794,26,3,499,5,474,1422
1990,794,5,2,8000,5,7600,15200
1991,795,11,1,799,0,799,799
1992,796,2,1,55000,0,55000,55000
1993,796,12,1,2499,0,2499,2499
1994,796,13,2,2999,0,2999,5998
1995,796,5,3,8000,0,8000,24000
1996,797,4,1,3500,5,3325,3325
1997,797,24,1,1299,5,1234,1234
1998,797,34,1,699,5,664,664
1999,797,1,3,18000,5,17100,51300
2000,798,25,1,599,0,599,599
2001,799,11,3,799,15,679,2037
2002,799,39,2,3200,15,2720,5440
2003,799,37,2,1200,15,1020,2040
2004,799,20,1,1400,15,1190,1190
2005,800,5,2,8000,5,7600,15200
2006,800,26,2,499,5,474,948
2007,800,39,3,3200,5,3040,9120
2008,800,16,1,699,5,664,664
2009,801,30,1,349,5,332,332
2010,801,23,1,999,5,949,949
2011,801,20,3,1400,5,1330,3990
2012,802,25,1,599,0,599,599
2013,802,12,2,2499,0,2499,4998
2014,802,37,3,1200,0,1200,3600
2015,802,7,3,2500,0,2500,7500
2016,803,14,3,3499,20,2799,8397
2017,804,7,2,2500,5,2375,4750
2018,805,33,3,1800,15,1530,4590
2019,805,3,3,22000,15,18700,56100
2020,806,22,1,4500,15,3825,3825
2021,806,26,2,499,15,424,848
2022,806,13,3,2999,15,2549,7647
2023,806,3,3,22000,15,18700,56100
2024,807,5,2,8000,0,8000,16000
2025,807,6,2,1200,0,1200,2400
2026,807,36,1,1500,0,1500,1500
2027,807,16,1,699,0,699,699
2028,808,12,2,2499,15,2124,4248
2029,809,18,1,6500,0,6500,6500
2030,810,29,3,299,15,254,762
2031,810,4,3,3500,15,2975,8925
2032,811,20,1,1400,20,1120,1120
2033,811,29,1,299,20,239,239
2034,811,4,2,3500,20,2800,5600
2035,811,39,1,3200,20,2560,2560
2036,812,27,1,549,0,549,549
2037,813,15,3,1199,20,959,2877
2038,814,27,3,549,0,549,1647
2039,815,35,1,2500,0,2500,2500
2040,815,26,1,499,0,499,499
2041,816,1,1,18000,5,17100,17100
2042,816,26,2,499,5,474,948
2043,817,40,2,499,5,474,948
2044,817,24,3,1299,5,1234,3702
2045,817,3,2,22000,5,20900,41800
2046,818,17,2,3200,15,2720,5440
2047,818,7,3,2500,15,2125,6375
2048,819,22,3,4500,0,4500,13500
2049,819,12,2,2499,0,2499,4998
2050,820,39,3,3200,5,3040,9120
2051,821,15,1,1199,0,1199,1199
2052,822,40,2,499,5,474,948
2053,822,6,1,1200,5,1140,1140
2054,823,3,3,22000,5,20900,62700
2055,823,16,2,699,5,664,1328
2056,824,3,1,22000,20,17600,17600
2057,824,34,1,699,20,559,559
2058,824,27,3,549,20,439,1317
2059,825,14,3,3499,0,3499,10497
2060,825,35,3,2500,0,2500,7500
2061,826,34,2,699,20,559,1118
2062,826,21,1,399,20,319,319
2063,826,12,1,2499,20,1999,1999
2064,826,29,1,299,20,239,239
2065,827,9,1,499,20,399,399
2066,827,6,1,1200,20,960,960
2067,828,30,1,349,10,314,314
2068,828,20,2,1400,10,1260,2520
2069,828,11,2,799,10,719,1438
2070,828,13,3,2999,10,2699,8097
2071,829,18,2,6500,5,6175,12350
2072,829,31,1,399,5,379,379
2073,830,33,2,1800,0,1800,3600
2074,830,40,2,499,0,499,998
2075,830,28,1,449,0,449,449
2076,830,10,2,1299,0,1299,2598
2077,831,36,2,1500,0,1500,3000
2078,831,12,2,2499,0,2499,4998
2079,832,5,1,8000,0,8000,8000
2080,832,22,3,4500,0,4500,13500
2081,832,9,3,499,0,499,1497
2082,832,31,3,399,0,399,1197
2083,833,27,1,549,10,494,494
2084,833,26,2,499,10,449,898
2085,833,24,1,1299,10,1169,1169
2086,833,25,1,599,10,539,539
2087,834,13,3,2999,0,2999,8997
2088,834,28,3,449,0,449,1347
2089,835,4,1,3500,5,3325,3325
2090,835,25,2,599,5,569,1138
2091,835,28,3,449,5,427,1281
2092,836,10,1,1299,15,1104,1104
2093,837,1,2,18000,15,15300,30600
2094,837,8,2,2800,15,2380,4760
2095,838,34,2,699,0,699,1398
2096,839,33,3,1800,5,1710,5130
2097,839,35,1,2500,5,2375,2375
2098,839,25,1,599,5,569,569
2099,840,10,2,1299,15,1104,2208
2100,840,18,1,6500,15,5525,5525
2101,840,14,1,3499,15,2974,2974
2102,841,5,2,8000,10,7200,14400
2103,842,11,1,799,10,719,719
2104,842,12,2,2499,10,2249,4498
2105,842,24,3,1299,10,1169,3507
2106,842,9,1,499,10,449,449
2107,843,12,2,2499,0,2499,4998
2108,844,11,1,799,5,759,759
2109,845,2,1,55000,20,44000,44000
2110,845,38,1,899,20,719,719
2111,845,16,1,699,20,559,559
2112,846,7,3,2500,5,2375,7125
2113,847,31,2,399,0,399,798
2114,847,22,1,4500,0,4500,4500
2115,847,39,2,3200,0,3200,6400
2116,847,28,3,449,0,449,1347
2117,848,23,2,999,0,999,1998
2118,849,2,3,55000,0,55000,165000
2119,849,39,1,3200,0,3200,3200
2120,850,33,3,1800,0,1800,5400
2121,850,27,2,549,0,549,1098
2122,850,13,1,2999,0,2999,2999
2123,850,1,3,18000,0,18000,54000
2124,851,15,2,1199,0,1199,2398
2125,851,39,2,3200,0,3200,6400
2126,851,32,3,449,0,449,1347
2127,851,26,3,499,0,499,1497
2128,852,39,3,3200,20,2560,7680
2129,852,13,3,2999,20,2399,7197
2130,852,10,1,1299,20,1039,1039
2131,853,20,2,1400,20,1120,2240
2132,854,31,1,399,0,399,399
2133,855,7,1,2500,0,2500,2500
2134,856,15,3,1199,0,1199,3597
2135,856,17,1,3200,0,3200,3200
2136,856,31,3,399,0,399,1197
2137,857,22,3,4500,20,3600,10800
2138,858,25,1,599,0,599,599
2139,858,36,2,1500,0,1500,3000
2140,858,28,1,449,0,449,449
2141,859,38,2,899,20,719,1438
2142,859,13,2,2999,20,2399,4798
2143,859,8,3,2800,20,2240,6720
2144,860,4,2,3500,5,3325,6650
2145,860,38,2,899,5,854,1708
2146,860,35,3,2500,5,2375,7125
2147,861,7,1,2500,0,2500,2500
2148,861,26,2,499,0,499,998
2149,862,10,3,1299,10,1169,3507
2150,862,39,1,3200,10,2880,2880
2151,862,19,2,1800,10,1620,3240
2152,862,3,3,22000,10,19800,59400
2153,863,32,2,449,0,449,898
2154,863,19,1,1800,0,1800,1800
2155,864,4,2,3500,5,3325,6650
2156,864,12,3,2499,5,2374,7122
2157,865,22,3,4500,0,4500,13500
2158,865,28,3,449,0,449,1347
2159,865,31,2,399,0,399,798
2160,865,23,2,999,0,999,1998
2161,866,7,3,2500,20,2000,6000
2162,866,9,2,499,20,399,798
2163,866,21,2,399,20,319,638
2164,866,38,3,899,20,719,2157
2165,867,29,1,299,0,299,299
2166,867,31,3,399,0,399,1197
2167,868,24,3,1299,0,1299,3897
2168,869,11,1,799,0,799,799
2169,869,4,3,3500,0,3500,10500
2170,869,7,3,2500,0,2500,7500
2171,869,23,2,999,0,999,1998
2172,870,26,2,499,5,474,948
2173,870,16,2,699,5,664,1328
2174,871,25,2,599,5,569,1138
2175,871,6,3,1200,5,1140,3420
2176,872,1,3,18000,15,15300,45900
2177,872,8,1,2800,15,2380,2380
2178,872,6,1,1200,15,1020,1020
2179,873,18,2,6500,15,5525,11050
2180,873,7,2,2500,15,2125,4250
2181,873,38,3,899,15,764,2292
2182,873,12,1,2499,15,2124,2124
2183,874,35,2,2500,0,2500,5000
2184,875,5,1,8000,0,8000,8000
2185,875,34,3,699,0,699,2097
2186,875,38,1,899,0,899,899
2187,875,35,1,2500,0,2500,2500
2188,876,1,1,18000,0,18000,18000
2189,876,36,1,1500,0,1500,1500
2190,877,6,1,1200,0,1200,1200
2191,877,36,3,1500,0,1500,4500
2192,878,28,2,449,10,404,808
2193,878,1,3,18000,10,16200,48600
2194,879,37,3,1200,0,1200,3600
2195,879,32,3,449,0,449,1347
2196,880,3,2,22000,0,22000,44000
2197,881,38,2,899,10,809,1618
2198,881,23,1,999,10,899,899
2199,882,25,2,599,15,509,1018
2200,882,11,3,799,15,679,2037
2201,882,26,1,499,15,424,424
2202,883,18,1,6500,15,5525,5525
2203,884,27,1,549,5,522,522
2204,884,10,3,1299,5,1234,3702
2205,885,8,1,2800,15,2380,2380
2206,885,35,2,2500,15,2125,4250
2207,885,36,2,1500,15,1275,2550
2208,886,15,2,1199,0,1199,2398
2209,886,18,1,6500,0,6500,6500
2210,887,38,2,899,10,809,1618
2211,887,32,3,449,10,404,1212
2212,887,7,2,2500,10,2250,4500
2213,888,11,2,799,0,799,1598
2214,889,31,1,399,15,339,339
2215,889,38,3,899,15,764,2292
2216,889,9,1,499,15,424,424
2217,889,17,1,3200,15,2720,2720
2218,890,4,2,3500,15,2975,5950
2219,890,24,1,1299,15,1104,1104
2220,890,16,2,699,15,594,1188
2221,891,18,3,6500,0,6500,19500
2222,891,28,1,449,0,449,449
2223,891,34,2,699,0,699,1398
2224,892,6,1,1200,0,1200,1200
2225,893,19,1,1800,20,1440,1440
2226,894,31,3,399,10,359,1077
2227,894,32,1,449,10,404,404
2228,895,1,1,18000,0,18000,18000
2229,895,28,3,449,0,449,1347
2230,896,39,3,3200,15,2720,8160
2231,897,24,1,1299,0,1299,1299
2232,898,11,3,799,20,639,1917
2233,898,24,1,1299,20,1039,1039
2234,898,8,2,2800,20,2240,4480
2235,898,22,2,4500,20,3600,7200
2236,899,14,3,3499,15,2974,8922
2237,899,1,1,18000,15,15300,15300
2238,899,37,2,1200,15,1020,2040
2239,900,23,2,999,0,999,1998
2240,901,23,2,999,5,949,1898
2241,902,32,1,449,5,427,427
2242,902,13,2,2999,5,2849,5698
2243,902,6,1,1200,5,1140,1140
2244,902,34,1,699,5,664,664
2245,903,15,1,1199,5,1139,1139
2246,903,31,3,399,5,379,1137
2247,903,26,2,499,5,474,948
2248,904,11,1,799,0,799,799
2249,904,9,1,499,0,499,499
2250,904,23,2,999,0,999,1998
2251,904,28,1,449,0,449,449
2252,905,22,1,4500,0,4500,4500
2253,905,3,2,22000,0,22000,44000
2254,905,11,2,799,0,799,1598
2255,905,13,3,2999,0,2999,8997
2256,906,21,2,399,20,319,638
2257,906,26,1,499,20,399,399
2258,907,9,3,499,0,499,1497
2259,908,28,2,449,0,449,898
2260,908,39,1,3200,0,3200,3200
2261,908,1,2,18000,0,18000,36000
2262,909,33,2,1800,20,1440,2880
2263,909,12,3,2499,20,1999,5997
2264,910,13,3,2999,20,2399,7197
